"time","prcp","level","outflow","inflow","eventid"
"2014/6/23 2:00","1.15","152.52","5.8","470.096333","2014062317"
"2014/6/23 5:00","5.71","152.6","4","468.229","2014062317"
"2014/6/23 8:00","19.37","152.7","4","584.308667","2014062317"
"2014/6/23 11:00","18.99","152.89","164.7","1267.232333","2014062317"
"2014/6/23 14:00","20.44","153.25","251.2","2359.64","2014062317"
"2014/6/23 17:00","10.27","153.71","361.3","3066.332667","2014062317"
"2014/6/23 20:00","3.55","154.13","122.5","2602.315","2014062317"
"2014/6/23 23:00","4.32","154.43","248.1","2035.359333","2014062317"
"2014/6/24 2:00","8.57","154.71","308.9","1977.102333","2014062317"
"2014/6/24 5:00","6.28","155.05","61.3","2090.696667","2014062317"
"2014/6/24 8:00","9.35","155.37","358.7","2289.870333","2014062317"
"2014/6/24 11:00","9.86","155.65","525.5","2215.329667","2014062317"
"2014/6/24 14:00","2.9","155.92","488.2","2117.649","2014062317"
"2014/6/24 17:00","3.8","156.12","535.5","1751.748","2014062317"
"2014/6/24 20:00","2.43","156.27","375.9","1292.799667","2014062317"
"2014/6/24 23:00","0.13","156.37","529.6","1140.834667","2014062317"
"2014/6/25 2:00","0.26","156.47","278.6","889.841667","2014062317"
"2014/6/25 5:00","0.56","156.58","77.9","750.277","2014062317"
"2014/6/25 8:00","0.06","156.66","234.6","723.577667","2014062317"
"2014/6/25 11:00","","156.67","526.5","587.581","2014062317"
"2014/6/25 14:00","","156.71","316.3","560.851333","2014062317"
"2014/6/25 17:00","","156.71","527.4","527.436333","2014062317"
"2014/6/25 20:00","","156.69","499.5","377.262667","2014062317"
"2014/6/25 23:00","","156.67","462.7","340.413667","2014062317"
"2014/6/26 2:00","","156.66","436.1","375.055333","2014062317"
"2014/6/26 5:00","","156.66","357.1","357.055","2014062317"
"2014/6/26 8:00","","156.64","432.5","249.054333","2014062317"
"2014/6/26 11:00","","156.6","517.4","272.954333","2014062317"
"2014/6/26 14:00","","156.61","253.8","314.895","2014062317"
"2014/6/26 17:00","","156.59","435.3","313.005667","2014062317"
"2014/6/26 20:00","","156.56","420.4","237.033333","2014062317"
"2014/6/26 23:00","","156.51","529.3","223.643667","2014062317"
"2014/6/27 2:00","","156.46","529.1","223.593667","2014062317"
"2014/6/27 5:00","","156.41","528.9","223.296333","2014062317"
"2014/6/27 8:00","","156.36","528.8","223.171333","2014062317"
"2014/6/29 8:00","0.2","155.79","290.2","410.8","2014062905"
"2014/6/29 11:00","","155.76","530.9","349.8","2014062905"
"2014/6/29 14:00","","155.78","152.9","273.6","2014062905"
"2014/6/29 17:00","0.1","155.8","218.5","339.2","2014062905"
"2014/6/29 20:00","12.1","155.83","277.7","458.8","2014062905"
"2014/6/29 23:00","16","155.88","408.7","710.5","2014062905"
"2014/6/30 2:00","8.9","155.97","61.5","604.7","2014062905"
"2014/6/30 5:00","","156.17","4","1224.1","2014062905"
"2014/6/30 8:00","","156.31","224.8","1080.5","2014062905"
"2014/6/30 11:00","","156.35","529.3","773.9","2014062905"
"2014/6/30 14:00","0.1","156.38","462.1","645.5","2014062905"
"2014/6/30 17:00","3.7","156.41","529.2","712.5","2014062905"
"2014/6/30 20:00","9.2","156.53","417.6","1151","2014062905"
"2014/6/30 23:00","1","156.65","528","1261.4","2014062905"
"2014/7/1 2:00","","156.72","529.6","957.5","2014062905"
"2014/7/1 5:00","","156.73","529.7","590.8","2014062905"
"2014/7/1 8:00","0.2","156.74","529.7","590.9","2014062905"
"2014/7/1 11:00","","156.73","529.7","468.5","2014062905"
"2014/7/1 14:00","2.2","156.72","514","452.8","2014062905"
"2014/7/1 17:00","2.9","156.75","532.5","715.9","2014062905"
"2014/7/1 20:00","0.2","156.78","333.4","516.8","2014062905"
"2014/7/1 23:00","","156.77","530.8","469.7","2014062905"
"2014/7/2 2:00","","156.74","530.7","347.3","2014062905"
"2014/7/2 5:00","","156.7","530.6","286.1","2014062905"
"2014/7/2 8:00","","156.67","530.4","347","2014062905"
"2014/7/2 11:00","","156.64","520.5","337.2","2014062905"
"2014/7/2 14:00","","156.6","523.6","279.1","2014062905"
"2014/7/2 17:00","0.1","156.55","531.2","225.5","2014062905"
"2014/7/2 20:00","","156.5","528.8","223.2","2014062905"
"2014/7/2 23:00","0.8","156.46","528.1","283.7","2014062905"
"2014/7/3 2:00","0.1","156.4","528","161.2","2014062905"
"2014/7/3 5:00","2.6","156.36","527.9","283.4","2014062905"
"2014/7/3 8:00","","156.31","527.7","222.1","2014062905"
"2014/7/23 8:00","1.01","152.16","298.1","124.1","2014072414"
"2014/7/23 11:00","4.14","152.09","540.6","134.4","2014072414"
"2014/7/23 14:00","11.42","152.05","397.1","165","2014072414"
"2014/7/23 17:00","14.86","151.98","547.2","142.5","2014072414"
"2014/7/23 20:00","17.7","151.97","444.9","387.7","2014072414"
"2014/7/23 23:00","9.18","152.03","550.4","896.2","2014072414"
"2014/7/24 2:00","15.18","152.05","550.5","666.6","2014072414"
"2014/7/24 5:00","11.97","152.08","509.4","683.5","2014072414"
"2014/7/24 8:00","20.81","152.12","550.7","782.8","2014072414"
"2014/7/24 11:00","20.74","152.28","553.6","1482.1","2014072414"
"2014/7/24 14:00","7.49","152.58","496.5","2237.3","2014072414"
"2014/7/24 17:00","6.7","152.83","539.4","1990.2","2014072414"
"2014/7/24 20:00","5.98","153.15","102","1970.6","2014072414"
"2014/7/24 23:00","1.08","153.39","362.9","1774.2","2014072414"
"2014/7/25 2:00","2.92","153.59","363.4","1539.5","2014072414"
"2014/7/25 5:00","0.83","153.73","335.5","1158.7","2014072414"
"2014/7/25 8:00","0.65","153.84","256.2","903.1","2014072414"
"2014/7/25 11:00","0","153.89","421.5","715.5","2014072414"
"2014/7/25 14:00","0","153.93","431.8","667","2014072414"
"2014/7/25 17:00","0","153.93","543.1","543.1","2014072414"
"2014/7/25 20:00","0.77","153.99","88.1","441","2014072414"
"2014/7/25 23:00","15.51","154.05","243.4","600","2014072414"
"2014/7/26 2:00","1.13","154.09","334.6","572.9","2014072414"
"2014/7/26 5:00","0.07","154.2","1.9","657.2","2014072414"
"2014/7/26 8:00","0.08","154.29","107.5","643.7","2014072414"
"2014/7/26 11:00","0","154.3","531.7","591.4","2014072414"
"2014/7/26 14:00","0","154.31","386.4","446","2014072414"
"2014/7/26 17:00","0","154.3","536.3","476.8","2014072414"
"2014/7/26 20:00","0","154.3","309.4","309.4","2014072414"
"2014/7/26 23:00","0","154.29","356.6","297","2014072414"
"2014/7/27 2:00","0","154.28","289.1","229.5","2014072414"
"2014/7/27 5:00","0","154.34","0.9","358.3","2014072414"
"2014/7/27 8:00","0","154.37","57.6","236.3","2014072414"
"2026/8/11 2:00","","","","","2014081211"
"2026/8/11 5:00","0.75","153.01","0","232.9","2014081211"
"2026/8/11 8:00","3.48","153.04","0","176.4","2014081211"
"2026/8/11 11:00","0.69","153.03","253.5","194.8","2014081211"
"2026/8/11 14:00","2.58","153.03","142.6","142.6","2014081211"
"2026/8/11 17:00","1.68","153","364.6","188.2","2014081211"
"2026/8/11 20:00","7.78","153.04","30.9","266.1","2014081211"
"2026/8/11 23:00","22.53","153.12","61.1","531.6","2014081211"
"2026/8/12 2:00","7.19","153.22","110.5","698.5","2014081211"
"2026/8/12 5:00","13.73","153.34","0","705.6","2014081211"
"2026/8/12 8:00","2.83","153.46","51.9","757.6","2014081211"
"2026/8/12 11:00","0.35","153.64","310.2","1368.6","2014081211"
"2026/8/12 14:00","0.4","153.82","3.8","1062.3","2014081211"
"2026/8/12 17:00","0.12","153.96","22","845.3","2014081211"
"2026/8/12 20:00","1.52","154.07","0","652.2","2014081211"
"2026/8/12 23:00","2","154.14","60.4","477.4","2014081211"
"2026/8/13 2:00","0.06","154.2","38.6","396.1","2014081211"
"2026/8/13 5:00","","154.25","0","297.9","2014081211"
"2026/8/13 8:00","","154.3","0","297.9","2014081211"
"2026/8/13 11:00","","154.33","115.1","293.8","2014081211"
"2026/8/13 14:00","","154.38","39.5","337.4","2014081211"
"2026/8/13 17:00","","154.39","177.9","237.4","2014081211"
"2026/8/13 20:00","","154.42","89.8","268.5","2014081211"
"2026/8/13 23:00","","154.41","307.5","247.9","2014081211"
"2026/8/14 2:00","","154.35","511.5","154.1","2014081211"
"2014/8/16 14:00","3.61","154.8","304.8","364.4","2014082008"
"2014/8/16 17:00","11.89","154.8","539.3","539.3","2014082008"
"2014/8/16 20:00","3.27","154.89","298.1","834.2","2014082008"
"2014/8/16 23:00","3.22","154.97","407.6","884.2","2014082008"
"2014/8/17 2:00","5.43","155.06","143.2","684","2014082008"
"2014/8/17 5:00","0.76","155.16","0","603.5","2014082008"
"2014/8/17 8:00","","155.22","126.3","488.4","2014082008"
"2014/8/17 11:00","0.27","155.24","370.2","491","2014082008"
"2014/8/17 14:00","4.19","155.26","341.8","462.4","2014082008"
"2014/8/17 17:00","5.32","155.27","535.1","535.1","2014082008"
"2014/8/17 20:00","8.44","155.28","434.4","555.2","2014082008"
"2014/8/17 23:00","0.13","155.3","467.4","588.2","2014082008"
"2014/8/18 2:00","","155.29","521.6","461.2","2014082008"
"2014/8/18 5:00","","155.31","248.5","369.3","2014082008"
"2014/8/18 8:00","0.15","155.3","390","329.7","2014082008"
"2014/8/18 11:00","","155.28","526.6","405.8","2014082008"
"2014/8/18 14:00","4.4","155.28","362.7","362.7","2014082008"
"2014/8/18 17:00","5.43","155.29","530.4","590.7","2014082008"
"2014/8/18 20:00","2.95","155.31","506.8","627.5","2014082008"
"2014/8/18 23:00","1.98","155.29","476","355.3","2014082008"
"2014/8/19 2:00","0.14","155.28","481","420.7","2014082008"
"2014/8/19 5:00","0.11","155.28","333.9","333.9","2014082008"
"2014/8/19 8:00","","155.29","456.2","516.5","2014082008"
"2014/8/19 11:00","5.17","155.26","530.2","349.2","2014082008"
"2014/8/19 14:00","13.1","155.26","453","453","2014082008"
"2014/8/19 17:00","8.73","155.29","533","714.1","2014082008"
"2014/8/19 20:00","19.17","155.41","533.1","1257.3","2014082008"
"2014/8/19 23:00","20.46","155.71","533.8","2344.4","2014082008"
"2014/8/20 2:00","20.68","156.2","532.5","3505","2014082008"
"2014/8/20 5:00","9.95","156.7","529.1","3585.3","2014082008"
"2014/8/20 8:00","0.07","157.2","528","3599.6","2014082008"
"2014/8/20 11:00","0.08","157.57","422.4","2712.7","2014082008"
"2014/8/20 14:00","0.46","157.87","0","1856.8","2014082008"
"2014/8/20 17:00","5.3","158.09","0","1368.7","2014082008"
"2014/8/20 20:00","1.44","158.25","73.6","1076.3","2014082008"
"2014/8/20 23:00","0.07","158.33","419","920.4","2014082008"
"2014/8/21 2:00","0.07","158.4","427.2","865.8","2014082008"
"2014/8/21 5:00","","158.43","518.9","706.9","2014082008"
"2014/8/21 8:00","","158.44","518.7","581.5","2014082008"
"2014/8/21 11:00","0.06","158.45","518.6","581.2","2014082008"
"2014/8/21 14:00","0.41","158.45","520.3","520.3","2014082008"
"2014/8/21 17:00","2.12","158.44","522.9","460.2","2014082008"
"2014/8/21 20:00","0.69","158.43","522.9","460.2","2014082008"
"2014/8/21 23:00","1.69","158.42","522.8","460.2","2014082008"
"2014/8/22 2:00","1.32","158.41","522.8","460.2","2014082008"
"2014/8/22 5:00","","158.4","522.8","460.1","2014082008"
"2014/8/22 8:00","","158.38","522.7","397.5","2014082008"
"2014/8/22 11:00","","158.36","522.7","397.3","2014082008"
"2014/8/22 14:00","","158.34","478.9","353.6","2014082008"
"2014/8/22 17:00","","158.31","507","319","2014082008"
"2014/8/22 20:00","","158.29","466.9","341.5","2014082008"
"2014/8/22 23:00","","158.23","522.5","146.6","2014082008"
"2014/8/23 2:00","","158.19","523","272.4","2014082008"
"2014/8/23 5:00","","158.15","522.9","272.2","2014082008"
"2014/8/23 8:00","","158.11","522.7","272.1","2014082008"
"2014/8/23 11:00","","158.06","522.6","209.2","2014082008"
"2014/8/23 14:00","","158.01","522.5","209.1","2014082008"
"2014/8/23 17:00","","157.97","523.4","275.1","2014082008"
"2014/8/23 20:00","","157.93","524.7","277.1","2014082008"
"2014/8/23 23:00","","157.88","524.1","214.7","2014082008"
"2014/8/24 2:00","","157.83","523.1","213.6","2014082008"
"2014/8/24 5:00","","157.78","523","213.5","2014082008"
"2014/8/24 8:00","","157.73","522.7","213.2","2014082008"
"2014/8/24 11:00","","157.68","522.3","212.9","2014082008"
"2014/8/24 14:00","","157.63","522.1","212.7","2014082008"
"2014/8/24 17:00","","157.58","522","212.5","2014082008"
"2014/8/24 20:00","","157.52","521.7","150.4","2014082008"
"2014/8/24 23:00","","157.47","521.5","212","2014082008"
"2014/8/25 2:00","","157.41","514","142.6","2014082008"
"2014/8/25 5:00","","157.36","524.7","215.3","2014082008"
"2014/8/25 8:00","","157.3","524.5","153.1","2014082008"
"2014/8/25 11:00","","157.23","525.9","92.6","2014082008"
"2014/8/25 14:00","","157.18","527.2","217.7","2014082008"
"2014/8/25 17:00","","157.14","530.2","282.7","2014082008"
"2014/8/25 20:00","","157.08","488.5","117.1","2014082008"
"2014/8/25 23:00","","157.03","526.4","217","2014082008"
"2014/8/26 2:00","","156.97","529.9","160.9","2014082008"
"2014/8/26 5:00","","156.92","529.8","224.1","2014082008"
"2014/8/26 8:00","","156.86","523","162.7","2014082008"
"2014/8/26 11:00","","156.79","522.9","101.2","2014082008"
"2014/8/26 14:00","","156.73","522.7","162.2","2014082008"
"2014/8/26 17:00","","156.68","522.6","223.1","2014082008"
"2014/8/26 20:00","","156.63","522.5","200.5","2014082008"
"2014/8/26 23:00","","156.57","523.4","163.6","2014082008"
"2014/8/27 2:00","","156.5","524.7","102.3","2014082008"
"2014/8/27 5:00","","156.45","524.1","153.3","2014082008"
"2015/7/1 17:00","0.25","151.55","175.6","61","2015070408"
"2015/7/1 20:00","4.11","151.54","7.5","-49.8","2015070408"
"2015/7/1 23:00","3","151.51","225","53.2","2015070408"
"2015/7/2 2:00","0.35","151.54","0","171.8","2015070408"
"2015/7/2 5:00","0.68","151.55","0","57.3","2015070408"
"2015/7/2 8:00","1.53","151.56","0","57.2","2015070408"
"2015/7/2 11:00","5.32","151.57","0","57.3","2015070408"
"2015/7/2 14:00","2","151.59","0","114.5","2015070408"
"2015/7/2 17:00","2.81","151.6","2.4","59.7","2015070408"
"2015/7/2 20:00","11.87","151.63","4","175.8","2015070408"
"2015/7/2 23:00","2.28","151.66","4","175.8","2015070408"
"2015/7/3 2:00","1.13","151.7","4","233","2015070408"
"2015/7/3 5:00","1.02","151.73","4","175.8","2015070408"
"2015/7/3 8:00","4.96","151.77","4","233.1","2015070408"
"2015/7/3 11:00","2.41","151.79","215.9","330.4","2015070408"
"2015/7/3 14:00","7.31","151.79","183.4","183.4","2015070408"
"2015/7/3 17:00","10.76","151.79","259.4","259.4","2015070408"
"2015/7/3 20:00","8.36","151.82","201.1","373","2015070408"
"2015/7/3 23:00","18.34","151.85","431.7","603.4","2015070408"
"2015/7/4 2:00","9.8","151.93","403.3","861.3","2015070408"
"2015/7/4 5:00","6.55","152.09","3","926.1","2015070408"
"2015/7/4 8:00","3.34","152.26","4","990.5","2015070408"
"2015/7/4 11:00","0.92","152.38","278.3","974.8","2015070408"
"2015/7/4 14:00","2.57","152.5","129.7","826","2015070408"
"2015/7/4 17:00","5.65","152.6","182.9","763.2","2015070408"
"2015/7/4 20:00","1.67","152.7","105.5","685.9","2015070408"
"2015/7/4 23:00","0.59","152.73","443.2","617.3","2015070408"
"2015/7/5 2:00","0.27","152.8","167.2","573.4","2015070408"
"2015/7/5 5:00","0.13","152.9","3.6","583.8","2015070408"
"2015/7/5 8:00","","152.94","274.1","506.3","2015070408"
"2015/7/5 11:00","0.21","152.95","361.5","419.5","2015070408"
"2015/7/5 14:00","0.33","152.99","108.3","340.5","2015070408"
"2015/7/5 17:00","1.69","153","428.8","486.8","2015070408"
"2015/7/5 20:00","1.72","152.99","361.2","303.1","2015070408"
"2015/7/5 23:00","0.68","152.99","357.7","357.7","2015070408"
"2015/7/6 2:00","1","153.02","93.1","268.7","2015070408"
"2015/7/6 5:00","1.35","153.08","4","356.8","2015070408"
"2015/7/6 8:00","0.51","153.06","436.6","318.9","2015070408"
"2015/7/6 11:00","0.21","153.01","533.4","239.4","2015070408"
"2015/7/6 14:00","5.59","153.02","272.9","331.8","2015070408"
"2015/7/6 17:00","1.43","153","521.2","403.6","2015070408"
"2015/7/6 20:00","0.92","153.01","337.4","396.2","2015070408"
"2015/7/6 23:00","0.29","153","520.9","462.1","2015070408"
"2015/7/7 2:00","0.56","152.98","400.3","284.2","2015070408"
"2015/7/7 5:00","0.59","152.99","277.6","335.7","2015070408"
"2015/7/7 8:00","0.53","152.98","361.2","303.1","2015070408"
"2015/7/7 11:00","0.53","152.95","541.4","367.3","2015070408"
"2015/7/7 14:00","0.07","152.95","343.9","343.9","2015070408"
"2015/7/7 17:00","0.35","152.9","547.9","257.7","2015070408"
"2015/7/7 20:00","1.15","152.84","548","199.8","2015070408"
"2015/7/7 23:00","0.82","152.79","547.6","257.4","2015070408"
"2015/7/8 2:00","0.61","152.75","547.4","315.4","2015070408"
"2015/7/8 5:00","0.21","152.7","547.3","257.1","2015070408"
"2015/7/8 8:00","0.61","152.64","547.4","199.2","2015070408"
"2015/7/8 11:00","1.27","152.59","546.8","256.5","2015070408"
"2015/7/8 14:00","0.75","152.57","421.5","305.5","2015070408"
"2015/7/8 17:00","1.5","152.52","552","261.9","2015070408"
"2015/7/8 20:00","5.56","152.48","552","319.9","2015070408"
"2015/7/8 23:00","0.4","152.44","551.9","319.8","2015070408"
"2015/7/9 2:00","1.21","152.41","551.9","377.9","2015070408"
"2015/7/9 5:00","1.22","152.44","166.6","340.7","2015070408"
"2015/7/9 8:00","0.39","152.41","522.2","348.1","2015070408"
"2015/7/9 11:00","0.27","152.38","552.5","378.4","2015070408"
"2015/7/9 14:00","0.14","152.35","526.8","352.7","2015070408"
"2026/8/8 2:00","0","150.96","554.5","99.7","2015080908"
"2026/8/8 5:00","0.07","150.87","557.7","49.2","2015080908"
"2026/8/8 8:00","5.27","150.8","557.3","161.9","2015080908"
"2026/8/8 11:00","13.96","150.71","554.8","46.5","2015080908"
"2026/8/8 14:00","15.77","150.69","504.6","391.6","2015080908"
"2026/8/8 17:00","18.14","150.63","560.7","221.8","2015080908"
"2026/8/8 20:00","10.01","150.66","560.9","730.4","2015080908"
"2026/8/8 23:00","43.98","150.85","558.6","1631.8","2015080908"
"2026/8/9 2:00","50.88","151.5","556.5","4266.6","2015080908"
"2026/8/9 5:00","35.92","152.66","552.1","7245","2015080908"
"2026/8/9 8:00","27.75","153.85","514.1","7485.5","2015080908"
"2026/8/9 11:00","10.29","154.89","511.5","6695.8","2015080908"
"2026/8/9 14:00","11.61","155.63","525.8","4983.2","2015080908"
"2026/8/9 17:00","3.17","156.21","535.8","4052.3","2015080908"
"2026/8/9 20:00","2.47","156.6","532.3","2916.1","2015080908"
"2026/8/9 23:00","4.65","156.84","529.6","1996.5","2015080908"
"2026/8/10 2:00","9.05","157.02","479.5","1581.3","2015080908"
"2026/8/10 5:00","9.69","157.18","433.2","1423.4","2015080908"
"2026/8/10 8:00","6.17","157.42","518.9","2004.4","2015080908"
"2026/8/10 11:00","0.06","157.69","527.3","2198.6","2015080908"
"2026/8/10 14:00","0.21","157.93","445.3","1930.7","2015080908"
"2026/8/10 17:00","0.21","158.07","517.2","1389.2","2015080908"
"2026/8/10 20:00","0.72","158.17","459.6","1086.2","2015080908"
"2026/8/10 23:00","0.81","158.22","495","808.3","2015080908"
"2026/8/11 2:00","0.34","158.26","525.5","776.1","2015080908"
"2026/8/11 5:00","0","158.27","525.5","588.3","2015080908"
"2026/8/11 8:00","0","158.28","525.5","588.1","2015080908"
"2026/8/11 11:00","0.13","158.27","525.4","462.7","2015080908"
"2026/8/11 14:00","0.26","158.27","504","504","2015080908"
"2026/8/11 17:00","0","158.25","522.6","397.3","2015080908"
"2026/8/11 20:00","0","158.22","520.1","332.1","2015080908"
"2026/8/11 23:00","0.17","158.19","523.3","335.3","2015080908"
"2026/8/12 2:00","0","158.16","523.3","335.3","2015080908"
"2026/8/12 5:00","0.2","158.12","523.1","272.4","2015080908"
"2025/9/28 20:00","1.71","150.98","557.6","158.3","2015093014"
"2025/9/28 23:00","1.73","150.9","557.7","105.8","2015093014"
"2025/9/29 2:00","4.22","150.84","557.3","218.4","2015093014"
"2025/9/29 5:00","1.37","150.76","557.1","105.2","2015093014"
"2025/9/29 8:00","9.53","150.69","556.8","161.5","2015093014"
"2025/9/29 11:00","14.3","150.64","457","174.6","2015093014"
"2025/9/29 14:00","30.4","150.73","180.4","688.8","2015093014"
"2025/9/29 17:00","9.19","150.93","418.2","1547.9","2015093014"
"2025/9/29 20:00","5.19","151.21","289.7","1887.6","2015093014"
"2025/9/29 23:00","3.13","151.38","430.4","1403.7","2015093014"
"2025/9/30 2:00","6.7","151.51","103.4","847.7","2015093014"
"2025/9/30 5:00","12.08","151.64","4","748.4","2015093014"
"2025/9/30 8:00","26.22","151.86","125.1","1384.8","2015093014"
"2025/9/30 11:00","1.25","152.16","362.8","2092.9","2015093014"
"2025/9/30 14:00","0.06","152.5","196.2","2270","2015093014"
"2025/9/30 17:00","","152.73","364.1","1698.8","2015093014"
"2025/9/30 20:00","","152.92","173.2","1275.7","2015093014"
"2025/9/30 23:00","","153.03","301.2","941.9","2015093014"
"2025/10/1 2:00","","153.12","100.9","630.1","2015093014"
"2025/10/1 5:00","0.7","153.23","1.2","648","2015093014"
"2025/10/1 8:00","0.4","153.31","4","474.5","2015093014"
"2025/10/1 11:00","0.67","153.36","118.6","412.6","2015093014"
"2025/10/1 14:00","0.57","153.42","55.3","408.1","2015093014"
"2025/10/1 17:00","0.21","153.48","110.6","463.5","2015093014"
"2025/10/1 20:00","0.13","153.49","219.5","278.3","2015093014"
"2015/12/22 2:00","0.06","158.87","150.9","25.6","2015122414"
"2015/12/22 5:00","0.37","158.89","4","129.3","2015122414"
"2015/12/22 8:00","0.58","158.89","4","4","2015122414"
"2015/12/22 11:00","0.18","158.9","54.8","117.4","2015122414"
"2015/12/22 14:00","3.19","158.91","2.7","65.4","2015122414"
"2015/12/22 17:00","2.41","158.93","4","129.3","2015122414"
"2015/12/22 20:00","10.65","158.94","4","66.7","2015122414"
"2015/12/22 23:00","10.55","158.97","59.1","247.1","2015122414"
"2015/12/23 2:00","3.29","158.98","148.6","211.2","2015122414"
"2015/12/23 5:00","2.55","159.04","4","383.1","2015122414"
"2015/12/23 8:00","3.95","159.07","68.9","259.3","2015122414"
"2015/12/23 11:00","3.33","159.08","283.1","346.5","2015122414"
"2015/12/23 14:00","3.04","159.08","315.6","315.6","2015122414"
"2015/12/23 17:00","2.48","159.09","304.1","367.5","2015122414"
"2015/12/23 20:00","5.15","159.11","281.9","408.8","2015122414"
"2015/12/23 23:00","8.29","159.16","226.5","543.7","2015122414"
"2015/12/24 2:00","5.15","159.24","91.2","598.8","2015122414"
"2015/12/24 5:00","8.59","159.37","4","828.7","2015122414"
"2015/12/24 8:00","8.7","159.51","6.9","895.1","2015122414"
"2015/12/24 11:00","0.98","159.63","357.5","1118.9","2015122414"
"2015/12/24 14:00","0.48","159.77","314.2","1202.4","2015122414"
"2015/12/24 17:00","","159.85","512.3","1019.9","2015122414"
"2015/12/24 20:00","0.48","159.91","510.2","890.8","2015122414"
"2015/12/24 23:00","1.03","159.95","511.6","765.3","2015122414"
"2015/12/25 2:00","0.55","159.96","517.2","580.7","2015122414"
"2015/12/25 5:00","0.14","159.98","377.6","504.4","2015122414"
"2015/12/25 8:00","0.13","159.98","503.1","503.1","2015122414"
"2015/12/25 11:00","","159.96","515.5","388.7","2015122414"
"2015/12/25 14:00","","159.95","505.8","442.3","2015122414"
"2015/12/25 17:00","","159.92","514.4","324.1","2015122414"
"2015/12/25 20:00","","159.89","514.5","324.2","2015122414"
"2015/12/25 23:00","","159.85","514.1","260.4","2015122414"
"2015/12/26 2:00","","159.82","514.1","323.8","2015122414"
"2015/12/26 5:00","","159.78","513.9","260.1","2015122414"
"2015/12/26 8:00","","159.73","509.1","191.9","2015122414"
"2015/12/26 11:00","","159.69","518.8","265.1","2015122414"
"2015/12/26 14:00","","159.67","361.8","234.9","2015122414"
"2015/12/26 17:00","","159.66","349.3","285.8","2015122414"
"2015/12/26 20:00","0.32","159.64","349.3","222.4","2015122414"
"2015/12/26 23:00","1.1","159.62","349.3","222.4","2015122414"
"2015/12/27 2:00","1.54","159.62","232","232","2015122414"
"2015/12/27 5:00","1.93","159.66","4","257.8","2015122414"
"2015/12/27 8:00","0.62","159.69","5.9","196.2","2015122414"
"2016/4/9 11:00","0","150.63","370.7","314.2","2016041023"
"2016/4/9 14:00","0","150.63","321.3","321.3","2016041023"
"2016/4/9 17:00","13.5","150.62","364.2","307.7","2016041023"
"2016/4/9 20:00","12.1","150.67","115.5","397.9","2016041023"
"2016/4/9 23:00","0.5","150.75","1.3","453.2","2016041023"
"2016/4/10 2:00","0","150.87","4","681.8","2016041023"
"2016/4/10 5:00","0","151.01","4","795.5","2016041023"
"2016/4/10 8:00","0","151.13","5.2","692.4","2016041023"
"2016/4/10 11:00","1.2","151.24","3.9","633.7","2016041023"
"2016/4/10 14:00","15.9","151.35","4","633.8","2016041023"
"2016/4/10 17:00","15.5","151.5","4","862.8","2016041023"
"2016/4/10 20:00","5.1","151.7","31.6","1176.8","2016041023"
"2016/4/10 23:00","0.2","151.95","4","1435.5","2016041023"
"2016/4/11 2:00","0","152.16","4","1218.8","2016041023"
"2016/4/11 5:00","0","152.34","4","1048.5","2016041023"
"2016/4/11 8:00","0.6","152.49","11","881.5","2016041023"
"2016/4/11 11:00","6.5","152.55","404.6","752.7","2016041023"
"2016/4/11 14:00","4.6","152.6","305","595.2","2016041023"
"2016/4/11 17:00","1","152.62","540.7","656.7","2016041023"
"2016/4/11 20:00","1","152.7","350.3","814.6","2016041023"
"2016/4/11 23:00","0.3","152.75","300.4","590.6","2016041023"
"2016/4/12 2:00","0","152.84","208.5","730.7","2016041023"
"2016/4/12 5:00","0","152.94","4","584.4","2016041023"
"2016/4/12 8:00","0","153.01","92.1","499.1","2016041023"
"2016/4/12 11:00","0","153.02","362.9","421.8","2016041023"
"2016/4/12 14:00","0","153.09","98.7","510.2","2016041023"
"2016/4/12 17:00","0","153.14","149.8","443.8","2016041023"
"2016/4/12 20:00","0","153.18","136.6","371.8","2016041023"
"2016/5/5 20:00","5.7","151.64","142.2","85","2016050920"
"2016/5/5 23:00","0.8","151.66","129.5","244","2016050920"
"2016/5/6 2:00","6.9","151.68","93.2","207.7","2016050920"
"2016/5/6 5:00","18.5","151.74","4","347.6","2016050920"
"2016/5/6 8:00","11.7","151.85","96.8","726.7","2016050920"
"2016/5/6 11:00","2.2","151.99","417.5","1219.2","2016050920"
"2016/5/6 14:00","0.1","152.14","303.6","1173.2","2016050920"
"2016/5/6 17:00","","152.27","367","1121.5","2016050920"
"2016/5/6 20:00","","152.38","184.4","822.8","2016050920"
"2016/5/6 23:00","0.4","152.45","297.7","703.9","2016050920"
"2016/5/7 2:00","2.2","152.48","369.8","543.9","2016050920"
"2016/5/7 5:00","0.1","152.52","369.8","601.9","2016050920"
"2016/5/7 8:00","","152.54","369.8","485.8","2016050920"
"2016/5/7 11:00","0.5","152.55","369.8","427.9","2016050920"
"2016/5/7 14:00","","152.57","190.4","306.4","2016050920"
"2016/5/7 17:00","3","152.59","226","342","2016050920"
"2016/5/7 20:00","2.7","152.61","181.1","297.2","2016050920"
"2016/5/7 23:00","0.6","152.63","243.9","360","2016050920"
"2016/5/8 2:00","5.5","152.61","303.4","187.3","2016050920"
"2016/5/8 5:00","9.1","152.64","184","358.1","2016050920"
